"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"5403",2016-03-24,"fall","Sydney",16.5,27.4,0,5.2,9.3,"ENE",31,"W","E",11,24,73,51,1020.7,1019,6,3,19.4,25.8,0,0
"5404",2012-02-02,"summer","Adelaide",15,29,0,6,13,"SW",46,"NW","W",6,24,56,30,1012.1,1008.1,7,5,18.9,27.7,0,0
"5406",2010-09-18,"spring","Canberra",-0.3,14.2,0,3.6,9.7,"NNW",43,"NW","NNW",13,28,67,50,1019,1015.5,2,0,9.2,13.7,0,0
"5407",2007-12-29,"summer","Canberra",14.4,31.6,0,6.6,13.6,"NNW",30,"NW","N",6,7,65,30,1017.1,1014.2,0,2,21.5,30.3,0,0
"5409",2015-05-06,"fall","Adelaide",11.9,18.4,1.2,2.2,8.6,"SW",44,"W","WSW",13,20,85,64,1019.5,1019.9,1,1,14.3,16.4,1,1
"5410",2010-08-17,"winter","Canberra",-2.4,12.4,0.4,2.4,9.7,"NW",28,"N","N",13,7,66,43,1022.8,1020,1,1,4.5,12.1,0,0
"5411",2010-08-19,"winter","Adelaide",10,13.6,1.2,2.8,6,"WNW",57,"WNW","WNW",24,28,64,69,1010.2,1011.4,2,4,12.2,12.8,1,1
"5412",2013-10-19,"spring","Melbourne",12.2,26.5,0,10,12.6,"N",63,"N","NNE",39,33,22,14,1023.2,1019.1,1,2,19,25.4,0,0
"5414",2008-05-10,"fall","Canberra",1.5,20.9,0,2.4,9.3,"NW",20,"NW","NNW",2,9,80,41,1023.2,1020,1,1,8.4,20.9,0,0
"5415",2014-02-10,"summer","Sydney",20.6,27.2,0,10.4,0.2,"SSE",59,"SSW","S",20,17,83,54,1019.5,1017.5,8,6,20.8,25.5,0,0
"5416",2015-10-26,"spring","Sydney",17.5,29.4,0,7,5.2,"WSW",69,"ESE","WSW",9,13,54,53,1014.4,1015.1,3,7,24.6,22.2,0,1
"5417",2010-12-22,"summer","Sydney",17.7,25.7,0,9.2,12.7,"SE",41,"SE","SSE",19,26,71,61,1018.5,1017.6,5,5,22,25.2,0,0
"5418",2015-09-21,"spring","Adelaide",9.8,16.4,1.8,8,6.8,"SW",39,"SW","WSW",19,15,47,50,1024.3,1024.6,8,1,13.2,15.5,1,1
"5419",2014-02-18,"summer","Melbourne",14.5,30.4,0,5.6,12.1,"NNW",41,"WNW","SE",9,11,66,42,1009.9,1004.1,0,4,18.3,27.7,0,0
"5420",2017-02-12,"summer","Adelaide",17.2,23.4,0,2.4,8.6,"S",41,"S","WSW",13,19,59,36,1015.7,1015.7,7,5,17.7,21.9,0,0
"5421",2014-09-30,"spring","Adelaide",11.2,21.1,0,4,7.6,"W",59,"WNW","WSW",22,30,52,65,1014.7,1017,7,5,19.3,16.8,0,0
"5422",2010-01-21,"summer","Melbourne",16,28.5,0,7.6,8.3,"S",37,"SSE","SSE",6,17,61,36,1011.8,1009.2,5,5,19.7,27.9,0,0
"5423",2010-04-03,"fall","Adelaide",14.7,25,0,4.2,7.1,"ESE",54,"W","S",4,9,55,33,1022.4,1019.3,1,1,15.3,24.2,0,0
"5424",2010-09-17,"spring","Melbourne",8.7,14.9,0.6,4,0.4,"WSW",46,"WSW","WSW",24,24,55,48,1024.7,1023.1,8,7,11.6,14.1,0,0
"5425",2009-06-13,"winter","Melbourne",6.9,13,0,2.8,1.8,"N",80,"N","N",30,43,64,51,1013.6,1008.9,7,7,9.4,12.3,0,0
"5426",2015-07-10,"winter","Adelaide",10.4,15.3,2.8,2.4,8.6,"W",37,"N","NW",11,17,69,81,1015.4,1012.9,7,3,11.9,14.1,1,1
"5427",2011-12-20,"summer","Melbourne",15.5,22.4,0,5.2,6.9,"S",39,"SW","S",20,26,68,54,1016.7,1017.2,7,7,17.8,21.7,0,0
"5428",2014-05-12,"fall","Sydney",12.6,23,0,4,8.8,"SSE",37,"W","S",17,20,73,51,1030.1,1028.5,3,2,16.7,22.7,0,1
"5429",2016-02-02,"summer","Sydney",17,27.9,2,5,12.9,"SE",33,"WNW","ESE",17,24,62,45,1006.3,1004,2,3,20.9,26.6,1,0
"5430",2011-01-10,"summer","Sydney",21.5,26.2,5.4,7,6.6,"E",48,"ENE","E",20,26,80,65,1016.4,1014.7,2,4,24.1,26,1,0
"5431",2009-07-18,"winter","Adelaide",9.8,16.2,0,4.2,4.1,"NNW",39,"N","NNW",15,19,59,58,1015.1,1013.4,1,1,11.4,15.4,0,0
"5432",2013-05-24,"fall","Canberra",0.8,15.7,0,3,5.7,"SE",30,"S","SE",17,17,68,54,1022.9,1021.2,2,8,9.2,13.7,0,0
"5433",2015-11-22,"spring","Canberra",13.5,25.3,0,5.7,6.8,"NW",39,"NNE","WSW",11,11,69,39,1018.9,1013.8,8,5,15.6,24.4,0,0
"5436",2011-02-08,"summer","Canberra",11.1,24.5,0,4.2,5.2,"E",41,"ESE","ENE",6,7,65,53,1018.8,1016.9,3,5,17.9,22.5,0,0
"5437",2010-03-05,"fall","Adelaide",18,26,0,7.6,11.8,"WNW",39,"NNE","W",11,13,67,47,1006.6,1006.3,1,6,21.2,25,0,1
"5438",2008-08-04,"winter","Melbourne",9.7,13.6,0.2,2.8,1,"NNE",54,"N","NNE",17,26,61,52,1017.7,1018.1,7,7,11.1,13.4,0,0
"5439",2012-11-18,"spring","Adelaide",10.2,23.8,0,4.2,5.7,"W",39,"S","WSW",9,19,57,40,1018.8,1017.6,7,6,16,20.5,0,0
"5440",2013-10-13,"spring","Sydney",17.5,35,0,6.6,10.8,"WNW",80,"WNW","WNW",11,46,45,10,1002.2,996.3,2,1,24.7,34.2,0,1
"5441",2010-04-25,"fall","Melbourne",12.2,20.1,0.4,4.4,6.8,"SW",44,"W","SSW",22,24,70,55,1017.4,1019.6,4,6,14,17.5,0,0
"5442",2009-02-14,"summer","Adelaide",18.3,31.3,0,5.7,12.3,"SSE",48,"ENE","SW",11,20,36,31,1020.6,1018,1,5,24.2,27.7,0,0
"5443",2012-05-07,"fall","Canberra",-0.9,11.9,0,1.6,1.1,"N",11,"NNE","ENE",7,7,95,62,1019.9,1017.2,6,3,4.4,11.2,0,0
"5444",2014-09-11,"spring","Canberra",4.3,17.4,0,8,7.6,"WNW",48,"WNW","W",26,24,54,50,1017.7,1016.4,8,8,14.3,16.8,0,0
"5445",2010-03-20,"fall","Melbourne",18.8,26.7,0.2,3.2,8.4,"SSW",31,"SSW","S",9,26,63,48,1020.7,1019.3,7,5,20.3,24.5,0,0
"5446",2014-10-11,"spring","Canberra",3.1,26.6,0,5.7,8.6,"NNW",41,"SW","NNW",4,24,58,22,1018.1,1015,1,1,13.5,25.8,0,0
"5447",2010-12-22,"summer","Canberra",5.5,24.9,0,5.2,12.4,"NNE",30,"SW","NE",4,13,71,40,1018.4,1016.1,3,3,15.6,22.9,0,0
"5448",2009-09-18,"spring","Melbourne",10.6,18.5,12.6,4,10.2,"WSW",31,"SSW","ESE",9,6,57,44,1023.1,1019,5,0,13.2,17.6,1,0
"5451",2014-06-17,"winter","Canberra",4.5,15.3,0,4.2,7.6,"NNW",35,"NNW","S",11,19,71,49,1026.2,1026.7,7,1,9.5,14.5,0,0
"5452",2013-06-26,"winter","Melbourne",2.9,17.5,0,1.4,8.5,"N",30,"N","NE",17,13,86,48,1024.3,1021,3,6,4.7,16.5,0,0
"5453",2009-07-29,"winter","Melbourne",9.4,16.4,0,1.2,4.4,"W",37,"N","W",13,20,71,52,1024,1023.1,6,7,12.3,16,0,0
"5454",2015-12-07,"summer","Canberra",15.7,28.8,0,5.7,6.8,"ESE",33,"ESE","ENE",9,17,67,37,1020.4,1017,7,5,19.2,27.2,0,0
"5455",2015-12-12,"summer","Sydney",18.4,22.6,0,12.2,5.8,"ESE",39,"E","ESE",15,28,57,50,1014.7,1015.1,3,4,20.8,21.4,0,0
"5456",2009-04-21,"fall","Canberra",9.5,17.9,0,3.4,6.6,"SE",39,"SE","SE",17,20,62,48,1025.3,1022.9,2,4,14.5,16.5,0,0
"5457",2009-07-21,"winter","Melbourne",12.8,19.6,0,8,6.1,"N",78,"N","N",50,54,36,28,1012.9,1007,5,5,13.7,18.4,0,0
"5458",2013-07-30,"winter","Melbourne",10.3,16.2,2.2,2.2,7.6,"W",35,"W","SSE",17,13,80,44,1022,1022.1,3,4,11.1,15.6,1,0
"5459",2011-11-09,"spring","Sydney",19.7,29,19.8,10.8,8.8,"NNE",43,"W","E",9,13,77,63,1014.4,1011.2,6,7,24.2,27.6,1,0
"5460",2011-12-29,"summer","Adelaide",13.3,31,0,4.2,13.2,"SSE",37,"SE","WSW",7,20,40,29,1017.9,1016,8,7,20.3,28.1,0,0
"5461",2016-10-29,"spring","Canberra",11,24,0,4.2,5.7,"NE",33,"SSW","N",4,11,82,59,1020.1,1016.2,8,7,15.2,21.3,0,0
"5462",2016-03-09,"fall","Sydney",22.9,29.3,0,9.2,10.1,"NNE",43,"N","NE",13,24,71,55,1021.6,1017.9,4,4,24.8,29.1,0,0
"5463",2009-02-10,"summer","Adelaide",13.7,21.1,0,9.4,6.4,"SSE",43,"S","SSW",13,17,54,33,1021.5,1020.3,7,7,16,19.2,0,0
"5464",2011-11-28,"spring","Adelaide",16,33.5,0,10.2,6.4,"NNW",41,"NE","W",17,9,32,22,1010.7,1007.2,0,2,26.1,31.3,0,0
"5465",2012-10-21,"spring","Canberra",4.6,22,0,9.2,10.9,"WNW",63,"NW","WNW",19,35,46,25,1013.7,1011.3,6,4,16.7,21.7,0,0
"5466",2013-04-20,"fall","Sydney",12.2,19,33.6,4.2,1.2,"SE",65,"S","SSE",17,30,92,68,1013.7,1014.1,8,7,14.6,17.5,1,1
"5467",2016-05-10,"fall","Melbourne",13.7,17.2,12,2.2,5,"NNW",48,"WNW","WSW",15,13,77,47,1002.2,1008.8,8,5,15.2,16.9,1,0
"5469",2012-07-03,"winter","Melbourne",8.9,14.4,1.4,0.4,3.2,"SW",28,"WSW","SSW",11,15,90,67,1024.5,1023.7,7,6,10.5,13,1,1
"5470",2015-12-18,"summer","Canberra",13.6,33.6,0,5.7,6.8,"WNW",35,"N","N",4,11,60,24,1016.8,1012.9,8,8,22.6,31.2,0,0
"5471",2012-09-17,"spring","Canberra",5,17.5,0,3.8,3.1,"E",37,"SE","NNE",7,13,71,43,1020.5,1017.5,8,2,11.3,16,0,0
"5472",2014-03-05,"fall","Melbourne",19.5,23,0,11.4,0.6,"N",46,"WSW","S",17,24,64,69,1015.8,1018.6,7,7,22.9,19.3,0,0
"5473",2013-01-14,"summer","Melbourne",14.1,21.8,0,3.8,11.7,"S",41,"SE","SSE",20,22,52,42,1020.3,1020.1,2,6,16,21.1,0,0
"5474",2011-07-03,"winter","Sydney",8.6,20.7,0,3,8.1,"N",39,"WNW","N",17,20,90,43,1022.1,1017.5,1,1,10.1,19.8,0,0
"5475",2013-12-01,"summer","Canberra",7.9,23.5,0,8,7.6,"ENE",30,"E","NNW",6,11,75,38,1024.4,1021.3,8,8,13.9,22.3,0,0
"5476",2011-03-17,"fall","Canberra",15.6,25,0,3.4,5.7,"ENE",35,"ENE","N",6,6,85,57,1019.7,1016.4,8,7,16.5,23.1,0,0
"5477",2009-07-26,"winter","Adelaide",10.3,14.9,0,2.4,2.8,"WSW",30,"NNE","WSW",9,11,68,73,1015.1,1016.7,8,8,11.5,13.4,0,1
"5478",2012-11-03,"spring","Canberra",8.2,18.6,0,6,1.1,"ENE",31,"ENE","ENE",20,13,67,46,1019.7,1017.6,8,4,12.3,17.3,0,0
"5479",2016-01-28,"summer","Sydney",21.4,27.6,0.4,5.6,6.7,"NNE",39,"N","ENE",17,15,74,64,1008.2,1004.7,7,7,23.5,27.2,0,0
"5480",2016-09-29,"spring","Adelaide",7.6,15.8,37.8,5.7,6.8,"WSW",69,"WSW","WSW",31,13,80,94,982.3,986.4,6,7,11.2,11.1,1,1
"5481",2014-04-17,"fall","Sydney",13.1,23.7,0,5.2,9,"SSE",41,"W","SSE",19,22,65,39,1019.6,1017.4,5,1,17.2,23.1,0,0
"5482",2014-08-02,"winter","Adelaide",2.3,14.1,2.4,5.7,6.8,"NNW",28,"NE","WNW",2,9,74,46,1032.9,1031.1,1,1,7.2,14,1,0
"5483",2016-11-11,"spring","Adelaide",13.9,32,0,5.7,7.6,"SW",63,"E","NE",11,13,29,31,1004.4,997.8,7,7,25.1,30.2,0,1
"5484",2015-03-15,"fall","Canberra",12.2,24.5,0,8,8.6,"S",41,"SE","E",19,26,56,33,1011.4,1011.9,1,1,17.1,23.8,0,0
"5485",2015-11-29,"spring","Sydney",19.9,26,0,6.4,7.1,"ENE",43,"NNE","NE",17,22,80,65,1013.7,1009.7,7,2,21.1,25.1,0,0
"5486",2016-10-29,"spring","Sydney",15.3,24.3,3.2,1.6,7.9,"NE",41,"W","NE",13,20,86,66,1020.1,1017.7,6,5,18.3,22,1,0
"5488",2010-10-28,"spring","Canberra",9.4,19.4,0,4,8.9,"E",39,"ESE","NE",11,13,62,50,1021.6,1019.2,6,5,13.7,18.4,0,0
"5490",2013-01-24,"summer","Adelaide",15.8,38.5,0,7.6,11.9,"SW",35,"NNW","WSW",6,17,38,13,1011,1006.3,5,4,23.9,35.5,0,0
"5491",2012-08-30,"winter","Sydney",12,22.1,0,5,9.5,"NW",54,"W","WNW",9,30,47,18,1010.5,1008.9,5,6,17.2,21.2,0,0
"5492",2016-12-06,"summer","Canberra",16.9,23.1,13.4,4.2,8.6,"NNW",37,"W","NW",11,28,93,71,1012.2,1010.1,8,6,18.9,21.5,1,0
"5493",2016-08-28,"winter","Sydney",8.4,20.5,0,3.8,10.7,"W",33,"W","ESE",22,17,50,36,1022.9,1020.9,1,2,12.2,18,0,0
"5494",2011-01-12,"summer","Melbourne",20.9,27.6,15.4,1,2,"NNE",59,"NNE","N",20,39,88,68,1004,1002.6,7,7,22.6,27.3,1,1
"5496",2012-01-06,"summer","Sydney",18.5,22.4,0.8,6.6,3.4,"SSW",56,"S","SSE",24,28,75,57,1015.1,1016.4,7,5,19.3,21.5,0,0
"5497",2016-07-30,"winter","Canberra",-1,11.9,0,4.2,6.8,"NNW",26,"N","N",6,15,99,61,1025.4,1021.2,8,8,3.4,11.6,0,0
"5498",2009-03-30,"fall","Canberra",10.1,24.4,0,7,8.9,"ESE",43,"SSE","SE",9,19,63,40,1025.3,1022.2,3,5,14.9,22.1,0,0
"5499",2015-11-30,"spring","Sydney",18.2,26.3,0.2,7.4,11.1,"S",48,"WSW","E",7,22,65,65,1012.4,1008.7,4,1,21.1,23.8,0,0
"5500",2012-07-15,"winter","Adelaide",8,15,0.6,8,7.6,"NW",41,"N","NW",13,22,88,74,1023,1022.8,0,1,9.4,14.7,0,0
"5501",2010-01-27,"summer","Adelaide",18.3,33.4,0,15.2,7.7,"S",41,"ENE","NW",7,19,55,32,1015.3,1012.2,6,2,22.4,32.1,0,0
"5502",2007-12-09,"summer","Canberra",15,29.4,0,6.6,11.1,"NW",43,"N","W",9,24,78,24,1010.8,1008.5,7,7,20.6,28.6,0,0
"5503",2013-12-14,"summer","Melbourne",14.4,20,0,5,8.9,"SSE",44,"SSW","SSE",17,22,49,46,1020.2,1019.6,1,1,15.3,19.6,0,0
"5504",2012-08-20,"winter","Sydney",7.5,17.8,0,3.2,10.7,"W",24,"W","E",19,17,62,47,1024.3,1019.1,3,1,10.1,16,0,0
"5505",2010-05-19,"fall","Melbourne",6.1,18.8,0,2,8.8,"N",28,"N","SSE",13,11,80,44,1023.9,1021.7,2,3,7.6,17.1,0,0
"5506",2010-07-24,"winter","Melbourne",8.9,13.4,0,0.4,0.1,"SW",20,"S","SE",9,7,75,64,1032.4,1030.1,7,7,10.1,12.7,0,0
"5507",2016-12-16,"summer","Canberra",12.3,20.1,5.8,4.2,5.7,"SE",19,"S","ENE",9,15,94,85,1012.9,1007.8,8,8,13.6,17.2,1,1
"5508",2011-05-04,"fall","Adelaide",10,18.3,0,1.6,5.5,"SW",30,"S","SSW",6,11,64,70,1025.2,1024.4,7,3,15.6,16.9,0,0
"5509",2009-10-26,"spring","Adelaide",9.9,20.4,0,13.4,12.5,"SE",48,"SE","SE",17,17,52,34,1028,1024.3,1,5,13,19.8,0,0
"5510",2016-12-14,"summer","Adelaide",16,24.4,0.4,2.4,6.8,"SE",39,"SSE","ESE",7,9,73,42,1015.1,1014,7,1,16.6,22.4,0,0
"5511",2009-08-05,"winter","Melbourne",8.3,16.6,5.2,1.4,7.2,"N",50,"N","NNW",28,19,75,55,1019.5,1016.6,6,7,10.2,15.8,1,0
"5515",2009-05-14,"fall","Melbourne",12.3,17,0,2,1.6,"WNW",57,"W","WNW",30,35,65,52,1012.1,1009.9,6,7,14,16.7,0,0
"5516",2013-09-17,"spring","Sydney",15.2,23.9,32.2,5.7,5.7,"WNW",57,"N","NNW",22,28,73,42,1000.8,998.3,6,5,17.7,23.2,1,0
"5517",2014-10-07,"spring","Adelaide",13.2,18.9,0,17.6,7.6,"SW",43,"SW","WSW",24,13,66,41,1018.8,1020.3,5,8,14.3,18,0,0
"5518",2016-03-12,"fall","Canberra",14.2,32.1,3.8,2.4,5.7,"WSW",46,"SSE","W",7,13,79,36,1020.5,1017.4,2,7,19.7,31.3,1,0
"5519",2008-08-06,"winter","Melbourne",7.2,16.6,0,1.8,7.6,"NW",35,"N","NNE",13,17,89,43,1021.7,1017,7,7,9.1,15.7,0,0
"5520",2007-12-17,"summer","Canberra",10.8,21.7,1.4,2.8,10.6,"ESE",48,"SSE","ESE",13,20,59,40,1017.6,1016.8,1,4,15.3,20.8,1,0
"5521",2013-01-22,"summer","Sydney",20.9,29.6,0,7.4,7.3,"S",52,"NNE","NE",17,17,63,63,1010.4,1007.4,2,7,26.5,26.5,0,0
"5522",2016-11-24,"spring","Sydney",13.5,23.4,5.4,6.6,13.1,"SSE",52,"WSW","SE",22,26,42,39,1013,1011.8,1,1,18.3,21.8,1,0
"5523",2015-11-20,"spring","Sydney",21.4,40.9,0,8.8,12.4,"W",54,"SW","WNW",2,28,63,13,1012.5,1006.3,1,1,25.2,40.7,0,0
"5526",2011-01-24,"summer","Adelaide",19.9,27.3,0,24.6,9.3,"SSE",30,"S","W",13,15,61,43,1008.3,1006.6,8,8,20.8,26.6,0,0
"5527",2017-05-18,"fall","Adelaide",10.5,20.8,4.6,2.4,8.6,"E",22,"N","E",2,6,54,44,1017.6,1015.5,3,6,16.5,19.9,1,0
"5528",2013-01-03,"summer","Adelaide",20.8,40.6,0,9.8,13.8,"W",37,"NE","W",17,13,14,11,1013.6,1009,7,5,29.9,39.2,0,0
"5530",2009-10-07,"spring","Melbourne",7.8,16.2,0.8,2.8,10,"SSE",52,"SW","S",17,37,52,43,1024,1024.5,6,5,12.4,15.1,0,0
"5531",2014-03-24,"fall","Adelaide",10.5,22.2,1.2,12.8,6.1,"SSE",37,"N","S",6,15,91,39,1023.3,1021,1,7,13.4,21.6,1,0
"5533",2010-05-12,"fall","Canberra",-1.5,13.9,0,2.4,9.6,"NNW",30,"N","NW",6,19,68,36,1020.1,1019,1,3,5.6,13.3,0,0
"5534",2016-10-20,"spring","Canberra",1.5,19.4,0,5.7,6.8,"NNW",39,"SSW","NNW",6,13,77,45,1023.8,1019.3,8,1,9.5,19.2,0,0
"5535",2013-08-31,"winter","Adelaide",9.9,25.8,0,2.6,10.6,"NNW",37,"NE","N",13,20,37,35,1016,1014.2,7,8,20.7,24.8,0,0
"5536",2013-03-05,"fall","Melbourne",18,33.6,0,10,11.9,"N",63,"N","ENE",50,20,48,24,1019.4,1016.1,0,1,22.9,32.4,0,0
"5537",2010-11-28,"spring","Canberra",15.9,18.9,6,7,1.4,"N",43,"NNW","NNW",20,17,94,92,1009.8,1009.2,8,8,16.9,17.7,1,1
"5538",2010-03-08,"fall","Melbourne",16.4,22.5,27.2,7,6.4,"N",67,"N","N",20,37,89,60,1006.3,1004.3,6,7,18.2,20.3,1,1
"5539",2016-06-02,"winter","Canberra",4.9,14.8,5.4,4.2,8.6,"ESE",30,"SE","ESE",9,20,86,59,1028.7,1025.7,8,1,8.3,13.8,1,0
"5540",2011-01-20,"summer","Canberra",13.1,28.2,0,5.4,7.5,"ENE",35,"E","NNW",11,9,74,43,1013.6,1011.6,8,4,18.9,26.5,0,0
"5541",2014-01-14,"summer","Melbourne",18.3,42.8,0,10.2,12.4,"WNW",72,"N","N",52,31,31,15,1013,1010.3,0,1,31.1,41.1,0,0
"5542",2014-03-14,"fall","Adelaide",12.1,28.1,0,3.6,4.1,"NNW",24,"ENE","WNW",6,15,66,30,1014.1,1010.9,7,7,16.2,26.4,0,0
"5543",2011-06-19,"winter","Adelaide",11.7,18.5,0.2,8,3.2,"NW",50,"NNW","NW",17,19,77,60,1015.2,1012.2,3,4,13,16.4,0,1
"5544",2014-07-03,"winter","Adelaide",8.1,15.9,0,1.4,8.6,"NNW",43,"N","N",19,24,54,52,1023.5,1018,8,8,12,15.5,0,0
"5545",2014-07-17,"winter","Adelaide",9.3,12.8,4.6,1,7.6,"WSW",50,"N","WSW",19,24,86,55,1016.5,1018.2,7,7,9.6,12.4,1,1
"5546",2010-07-20,"winter","Melbourne",3.2,13.5,0,1.2,1.3,"N",31,"N","NNW",24,11,73,90,1023.8,1023.4,7,7,6,10.7,0,1
"5547",2012-06-27,"winter","Canberra",1.7,11.4,0,0.8,1.4,"E",17,"SSE","NNE",9,11,80,62,1032.8,1029.2,7,6,7.1,10.8,0,0
"5548",2010-12-01,"summer","Sydney",17.2,20.1,27.6,3.4,0,"E",43,"ENE","E",30,19,94,89,1016.4,1015.3,8,8,18.9,19.9,1,1
"5549",2014-11-26,"spring","Adelaide",10.4,25.5,0,5.4,6.8,"SSE",35,"SSE","WSW",6,20,52,43,1024.1,1021.3,7,7,17.5,23.6,0,0
"5550",2015-05-13,"fall","Sydney",13.2,17.3,0,4.6,7.7,"W",59,"W","SW",33,13,42,32,1015.3,1016.3,1,6,13.9,16.4,0,1
"5551",2015-12-04,"summer","Canberra",7.8,29.8,0,5.7,8.6,"E",39,"E","NNW",6,13,52,21,1025.1,1020,8,5,17.1,28.4,0,0
"5553",2014-11-15,"spring","Canberra",14.5,29.4,0,8,7.6,"WNW",41,"SE","WNW",7,26,54,44,1008.7,1009.5,8,8,21.7,24.1,0,1
"5554",2015-12-14,"summer","Sydney",18.3,29.6,0,8,13.1,"ENE",28,"WNW","E",9,19,63,59,1015.4,1013.4,3,3,23.4,25.5,0,0
"5555",2011-10-10,"spring","Canberra",5.4,16,0.4,4.4,7.7,"WNW",52,"WNW","W",17,28,57,35,1008.8,1007.2,2,7,10.4,14.1,0,0
"5556",2011-10-22,"spring","Sydney",17.6,24.6,0,8.8,8.2,"SSW",31,"N","E",2,19,76,64,1024.7,1021.5,2,2,19.6,23.1,0,0
"5558",2016-12-29,"summer","Adelaide",17.2,30.8,3,2.4,8.6,"SSW",37,"N","WNW",7,17,51,26,1004.2,1003,3,1,22.9,30.7,1,0
"5559",2013-08-21,"winter","Adelaide",8,12.5,1.8,1.4,0.8,"NW",43,"N","NNW",15,19,93,92,1018.7,1014.4,1,1,9.2,11,1,1
"5560",2009-08-09,"winter","Adelaide",7.4,16.8,0,8,0,"NE",24,"NE","N",11,11,44,35,1016.1,1012.1,5,1,12.9,16.5,0,0
"5561",2016-04-03,"fall","Sydney",19.5,25.2,0,6.8,6.7,"SSE",35,"SSW","ESE",17,19,74,64,1024.6,1022.1,6,2,21.2,23.3,0,1
"5562",2013-11-03,"spring","Adelaide",13,21.1,0,5.7,12.7,"S",39,"SSW","SSW",15,20,53,32,1025.8,1026.2,0,1,15.4,19.7,0,0
"5563",2011-03-21,"fall","Canberra",14.5,19.7,0.8,3.6,0,"ESE",26,"SE","ESE",7,15,91,83,1008.1,1004.9,8,8,17.5,19.3,0,1
"5564",2012-01-09,"summer","Adelaide",14.1,22.5,4.6,16,5.6,"WSW",48,"SW","WSW",20,20,47,46,1015.3,1015.8,3,1,17.6,21.4,1,1
"5565",2015-05-08,"fall","Adelaide",12.1,17.3,4.4,3,7.6,"WSW",30,"WSW","WNW",9,15,91,77,1025.4,1022.6,3,7,13.1,15.6,1,1
"5566",2012-08-16,"winter","Sydney",11.7,20.6,0,2,9.2,"W",35,"W","E",26,19,47,43,1014.7,1010.7,1,2,13.5,17.4,0,0
"5567",2010-04-26,"fall","Adelaide",9.1,22.4,0,5.7,5.6,"NNW",44,"NNE","NNW",11,19,52,39,1023.5,1019.7,7,7,17.5,20.4,0,0
"5568",2014-05-30,"fall","Adelaide",13,20.7,0,2,6.8,"NE",39,"NE","NE",15,19,49,39,1022.4,1019.3,1,1,16.9,19.8,0,0
"5569",2012-06-17,"winter","Sydney",10.1,18.5,8.4,0.8,9.7,"W",50,"W","W",15,30,68,38,1018.8,1016.6,1,3,12.1,18.3,1,0
"5570",2011-06-02,"winter","Canberra",5.9,17.7,0,1.2,5.4,"E",52,"SE","NE",11,9,81,52,1028.9,1025,1,4,10.2,14.6,0,0
"5572",2014-04-04,"fall","Canberra",12.8,15.5,23.6,4.2,5.7,"S",20,"SW","SSW",13,13,98,94,1020.8,1017.9,8,8,13.1,14.9,1,1
"5573",2015-04-14,"fall","Adelaide",15.7,29.7,0,3.2,6.8,"N",41,"NNE","NW",13,15,23,25,1013.6,1011.3,6,5,24.2,29.2,0,0
"5574",2014-12-11,"summer","Melbourne",16.3,22.1,0.6,2.8,5.8,"S",52,"S","S",20,33,74,64,1015.1,1017.4,7,6,18.6,19.9,0,0
"5575",2014-09-18,"spring","Adelaide",5.8,14.9,0,3.4,6.8,"ESE",30,"SW","WSW",6,11,61,74,1027.4,1025.2,2,1,12.1,12.5,0,1
"5576",2010-07-18,"winter","Adelaide",9.1,11.5,2,4.2,0,"NNE",26,"NE","NNE",11,11,90,92,1019.1,1016.9,0,0,9.2,10.8,1,1
"5578",2012-08-07,"winter","Adelaide",6.9,20.2,0,1.4,6.8,"N",44,"NE","N",11,24,54,31,1021.4,1016.8,1,2,12,20,0,0
"5579",2012-05-02,"fall","Melbourne",11.8,15.2,19.8,5,1.5,"S",50,"WSW","SSW",20,28,91,55,1024.2,1023.9,8,6,12.1,15.2,1,1
"5580",2013-04-30,"fall","Adelaide",13.3,20.3,0,1.2,3.9,"N",28,"SSE","WSW",6,11,70,69,1024.4,1022.2,1,3,17,19,0,0
"5581",2013-07-26,"winter","Canberra",-3.1,13.4,0.2,2.4,5.7,"NW",31,"SE","NW",4,20,98,51,1027.9,1025.7,8,8,2.3,12.7,0,0
"5582",2007-11-23,"spring","Canberra",12.8,18.5,25.8,2.8,0.6,"ESE",28,"S","SE",13,13,91,79,1014,1014.9,8,8,14,16.8,1,0
"5583",2016-06-09,"winter","Melbourne",10.8,17.5,1.4,0.8,5.9,"N",41,"N","NW",11,13,72,57,1000.7,1003.2,3,6,14.4,16.9,1,0
"5584",2009-06-23,"winter","Melbourne",8.6,16.6,0,1.8,1.5,"N",56,"NE","NNE",26,22,77,61,1017.5,1013.4,7,7,11.1,16.1,0,1
"5585",2017-02-01,"summer","Sydney",20.3,23.6,1.2,9.2,0,"SSW",33,"SSW","SSE",6,9,83,79,1016.1,1012.7,8,8,21.1,22.4,1,1
"5586",2013-09-22,"spring","Sydney",11,25.2,0,4.6,10.5,"E",28,"WNW","ENE",11,20,57,51,1014.9,1011.6,1,2,16.9,21.6,0,0
"5587",2008-08-28,"winter","Adelaide",6.5,18.7,0,2.8,9.6,"ESE",24,"ENE","WSW",13,13,53,44,1028.7,1024.1,4,5,13.2,17.1,0,0
